task_id,asset_id,department,asset_type,asset_age_years,asset_criticality,defect_type,defect_severity,num_open_defects,days_since_defect,days_overdue,maintenance_frequency,days_since_last_maintenance,previous_failures,failures_last_12_months,trains_per_day,goods_trains_per_day,operational_impact,maintenance_duration_hours,urgent
TSK-IR-000126,AST-ENG-02541,Engineering,Rails (60kg/52kg),5.5,HIGH,Rail Corrugation & Wear,LOW,2,65,24,Monthly,65,1,1,36,7,MEDIUM,3.78,0
TSK-IR-000127,AST-ENG-00052,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),5.8,LOW,Nose of Crossing Severe Wear,CRITICAL,2,4,0,Monthly,31,2,1,28,10,LOW,4.67,0
TSK-IR-000128,AST-ENG-02941,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),4.6,HIGH,Stock Rail Gauge Corner Cut,LOW,2,66,2,Monthly,36,3,1,111,59,HIGH,4.66,0
TSK-IR-000129,AST-SNT-01282,S&T,Digital Axle Counter (MSDAC/SSDAC),4.3,CRITICAL,Telegram Transmission Bit Error / Reset Trip,CRITICAL,1,7,4,Quarterly,98,4,2,15,3,MEDIUM,2.57,0
TSK-IR-000130,AST-TRD-02054,Traction,Cantilever Assembly & Regulating Bracket,4.1,MEDIUM,Swivelling Clip Stiff / Jammed,HIGH,1,8,0,Half-Yearly,190,1,1,20,3,LOW,3.05,0
TSK-IR-000131,AST-SNT-00609,S&T,Digital Axle Counter (MSDAC/SSDAC),5.9,HIGH,Wheel Sensor Detection Coil Misalignment,HIGH,1,17,14,Monthly,50,3,1,169,65,CRITICAL,3.23,1
TSK-IR-000132,AST-TRD-00974,Traction,Catenary Wire (65/125 sq mm),21.7,HIGH,Strand Severed / Loose Outer Strand,CRITICAL,5,6,4,Quarterly,106,4,3,39,11,MEDIUM,3.59,1
TSK-IR-000133,AST-ENG-00826,Engineering,Switch Expansion Joint (SEJ),12.2,HIGH,SEJ Gap Beyond Permissible Thermal Limit,HIGH,1,13,3,Fortnightly,30,2,2,47,15,MEDIUM,2.25,0
TSK-IR-000134,AST-ENG-01907,Engineering,Elastic Rail Clip & Fastenings,5.5,MEDIUM,Rubber Pad Perished / Displaced,LOW,1,58,2,Monthly,29,2,1,104,44,MEDIUM,0.96,0
TSK-IR-000135,AST-ENG-02367,Engineering,Rails (60kg/52kg),6.2,HIGH,Gauge Corner Cracking (GCC),LOW,2,72,0,Fortnightly,16,2,0,106,57,HIGH,2.92,0
TSK-IR-000136,AST-SNT-00576,S&T,Electric Point Machine (IRS/Siemens),6.3,HIGH,Lock Bar & Split Pin Obstruction,HIGH,1,31,0,Fortnightly,20,2,2,174,86,CRITICAL,1.91,1
TSK-IR-000137,AST-SNT-00210,S&T,DC Track Circuit (TC),19.2,HIGH,Bond Wire Severed / High Resistance,CRITICAL,2,4,0,Monthly,36,7,4,135,64,CRITICAL,1.81,1
TSK-IR-000138,AST-SNT-03279,S&T,Digital Axle Counter (MSDAC/SSDAC),8.4,CRITICAL,Outdoor Sensor Clamp Loose Due to Vibration,HIGH,2,24,4,Quarterly,102,3,1,25,9,MEDIUM,3.45,1
TSK-IR-000139,AST-TRD-02438,Traction,Section Insulator Assembly,5.9,HIGH,Insulator Glaze Puncture / Flashover Mark,HIGH,1,30,0,Monthly,30,0,0,25,4,MEDIUM,2.22,0
TSK-IR-000140,AST-TRD-01306,Traction,Section Insulator Assembly,1.4,CRITICAL,Section Insulator Sag / Level Defect,MEDIUM,1,33,5,Quarterly,96,0,0,31,11,MEDIUM,1.88,0
TSK-IR-000141,AST-SNT-03363,S&T,Interlocked Level Crossing (LC Gate),15.1,MEDIUM,Boom Locking Plunger Misaligned,CRITICAL,3,3,0,Weekly,14,3,0,70,37,LOW,2.19,0
TSK-IR-000142,AST-ENG-00403,Engineering,Elastic Rail Clip & Fastenings,6.5,MEDIUM,Missing / Broken Elastic Rail Clips (ERC),HIGH,3,20,10,Quarterly,108,0,1,177,96,MEDIUM,2.3,0
TSK-IR-000143,AST-ENG-03405,Engineering,Switch Expansion Joint (SEJ),6.2,MEDIUM,SEJ Gap Beyond Permissible Thermal Limit,HIGH,2,16,0,Monthly,39,3,2,117,67,MEDIUM,3.11,0
TSK-IR-000144,AST-ENG-04386,Engineering,Rails (60kg/52kg),14.8,HIGH,Thermit Weld Defect,CRITICAL,4,7,0,Quarterly,91,1,2,130,54,HIGH,3.57,1
TSK-IR-000145,AST-ENG-02361,Engineering,Rails (60kg/52kg),8.2,MEDIUM,Shelling & Spalling,HIGH,2,12,0,Quarterly,101,0,0,142,73,MEDIUM,2.97,0
TSK-IR-000146,AST-TRD-00398,Traction,Auto Tensioning Device (ATD 3:1 Pulley),10.7,MEDIUM,X-Y Dimension Out of Temperature Chart Limit,CRITICAL,5,3,7,Quarterly,106,6,0,29,10,LOW,3.91,0
TSK-IR-000147,AST-ENG-02903,Engineering,Switch Expansion Joint (SEJ),8.1,MEDIUM,SEJ Gap Beyond Permissible Thermal Limit,CRITICAL,1,8,11,Monthly,42,4,3,61,17,LOW,2.76,0
TSK-IR-000148,AST-SNT-01657,S&T,Interlocked Level Crossing (LC Gate),3.2,HIGH,Boom Locking Plunger Misaligned,CRITICAL,2,6,4,Monthly,38,1,0,182,83,CRITICAL,3.45,1
TSK-IR-000149,AST-ENG-04366,Engineering,Glued Insulated Rail Joint (GJ),2.2,MEDIUM,Insulating End Post Crushed,CRITICAL,1,13,2,Fortnightly,24,1,1,148,79,HIGH,2.18,0
TSK-IR-000150,AST-SNT-00810,S&T,Signalling Power Supply / IPS,10.5,MEDIUM,Inverter Module Fault / Load Transfer,CRITICAL,1,4,0,Half-Yearly,182,1,1,126,61,MEDIUM,2.81,0
TSK-IR-000151,AST-ENG-00267,Engineering,Prestressed Concrete Sleepers (PSC),11.6,CRITICAL,Center Bound Cracking Under Dynamic Load,HIGH,1,32,11,Monthly,39,3,0,130,73,HIGH,3.34,1
TSK-IR-000152,AST-ENG-02690,Engineering,Switch Expansion Joint (SEJ),9.6,HIGH,Central Sleeper Spacing Fault,LOW,1,36,1,Monthly,27,4,1,110,62,HIGH,1.56,0
TSK-IR-000153,AST-TRD-01288,Traction,Cantilever Assembly & Regulating Bracket,12.7,MEDIUM,Porcelain / Composite Insulator Flashover Tracking,CRITICAL,2,7,0,Half-Yearly,178,7,3,200,113,CRITICAL,2.88,0
TSK-IR-000154,AST-SNT-02696,S&T,Electronic Interlocking (EI Rack),8.6,CRITICAL,Vital Input/Output Card Communication Error,CRITICAL,1,2,4,Monthly,34,3,0,155,87,CRITICAL,4.4,1
TSK-IR-000155,AST-ENG-04062,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),9.5,HIGH,Stretcher Bar Distortion,CRITICAL,1,5,0,Fortnightly,21,6,4,149,66,CRITICAL,5.47,1
TSK-IR-000156,AST-ENG-01455,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),2.1,HIGH,Nose of Crossing Severe Wear,HIGH,2,9,0,Fortnightly,25,3,1,242,96,CRITICAL,4.31,1
TSK-IR-000157,AST-SNT-02014,S&T,Electronic Interlocking (EI Rack),5.5,CRITICAL,Standby CPU Card Health Mismatch,CRITICAL,5,4,0,Monthly,37,5,1,147,57,CRITICAL,2.95,1
TSK-IR-000158,AST-TRD-02055,Traction,Section Insulator Assembly,3.1,HIGH,Runner Strip Erosion & Arcing Grooves,HIGH,4,15,16,Quarterly,107,1,2,20,7,MEDIUM,3.72,0
TSK-IR-000159,AST-TRD-02211,Traction,Auto Tensioning Device (ATD 3:1 Pulley),4.3,LOW,Pulley Bearing Seizure / Stiff Movement,MEDIUM,1,17,5,Quarterly,99,2,0,161,92,HIGH,2.33,0
TSK-IR-000160,AST-ENG-03569,Engineering,Girder Bridge / Culvert Bearing,23.7,MEDIUM,Expansion Joint Choked with Debris,MEDIUM,1,23,26,Annual,390,2,1,88,35,LOW,3.92,0
TSK-IR-000161,AST-SNT-03207,S&T,Electric Point Machine (IRS/Siemens),9.8,CRITICAL,Point Detection Contact Carbonization,HIGH,2,36,2,Monthly,32,3,1,58,20,MEDIUM,3.31,0
TSK-IR-000162,AST-TRD-00967,Traction,Section Insulator Assembly,6.7,HIGH,Insulator Glaze Puncture / Flashover Mark,CRITICAL,2,3,0,Quarterly,91,3,1,88,33,HIGH,3.91,1
TSK-IR-000163,AST-TRD-01494,Traction,Traction Power Transformer (25kV/21.6MVA),9.6,CRITICAL,Dissolved Gas Analysis (DGA) Acetylene Surge,CRITICAL,1,12,15,Quarterly,109,4,1,51,16,MEDIUM,5.81,0
TSK-IR-000164,AST-SNT-03303,S&T,Interlocked Level Crossing (LC Gate),13.0,CRITICAL,Circuit Closer Contact Chattering,HIGH,5,18,4,Weekly,18,3,2,36,9,MEDIUM,3.22,0
TSK-IR-000165,AST-ENG-02023,Engineering,Switch Expansion Joint (SEJ),11.3,MEDIUM,SEJ Gap Beyond Permissible Thermal Limit,HIGH,1,19,0,Monthly,41,4,2,94,45,LOW,2.44,0
TSK-IR-000166,AST-ENG-03632,Engineering,Rails (60kg/52kg),14.4,HIGH,Thermit Weld Defect,HIGH,1,16,7,Quarterly,103,4,2,30,9,HIGH,3.69,1
TSK-IR-000167,AST-SNT-01708,S&T,Color Light Signal (LED Unit),5.0,HIGH,LED Aspect Cluster Partial Failure (>20%),MEDIUM,1,19,6,Monthly,39,1,0,143,67,CRITICAL,1.4,0
TSK-IR-000168,AST-ENG-02663,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),6.0,HIGH,Nose of Crossing Severe Wear,HIGH,2,21,5,Weekly,11,1,1,97,47,HIGH,3.95,1
TSK-IR-000169,AST-SNT-02244,S&T,Color Light Signal (LED Unit),5.9,HIGH,Current Sensor Threshold Mismatch / Blank Signal,HIGH,4,15,0,Monthly,39,2,1,136,62,CRITICAL,2.54,1
TSK-IR-000170,AST-SNT-01320,S&T,DC Track Circuit (TC),17.0,HIGH,Track Relay Drop / False Occupancy,MEDIUM,1,27,11,Monthly,46,0,0,158,59,CRITICAL,0.93,0
TSK-IR-000171,AST-TRD-01689,Traction,25kV Vacuum Circuit Breaker (VCB),9.2,CRITICAL,Auxiliary Switch Chatter / Oxidation,MEDIUM,1,25,6,Monthly,38,3,2,161,91,CRITICAL,3.53,0
TSK-IR-000172,AST-ENG-00766,Engineering,Girder Bridge / Culvert Bearing,19.4,HIGH,Expansion Joint Choked with Debris,HIGH,5,8,35,Quarterly,130,11,4,146,68,CRITICAL,5.98,1
TSK-IR-000173,AST-SNT-00884,S&T,Digital Axle Counter (MSDAC/SSDAC),1.7,HIGH,Wheel Sensor Detection Coil Misalignment,CRITICAL,4,3,0,Fortnightly,14,0,0,57,21,HIGH,3.51,1
TSK-IR-000174,AST-TRD-02407,Traction,Neutral Section (PTFE type),5.8,CRITICAL,PTFE Insulating Rod Tracking & Surface Arcing,HIGH,1,58,4,Quarterly,96,4,2,150,63,HIGH,3.99,1
TSK-IR-000175,AST-SNT-03219,S&T,Electronic Interlocking (EI Rack),7.1,CRITICAL,Standby CPU Card Health Mismatch,CRITICAL,2,12,0,Quarterly,89,3,1,163,78,CRITICAL,2.59,0
TSK-IR-000176,AST-TRD-00262,Traction,Cantilever Assembly & Regulating Bracket,8.9,HIGH,Swivelling Clip Stiff / Jammed,MEDIUM,2,36,13,Half-Yearly,199,2,2,16,3,LOW,2.27,0
TSK-IR-000177,AST-TRD-00852,Traction,Traction Power Transformer (25kV/21.6MVA),25.7,HIGH,Bushing Oil Leakage & Thermal Hotspot,CRITICAL,5,4,9,Annual,377,8,4,47,7,MEDIUM,7.0,0
TSK-IR-000178,AST-SNT-02742,S&T,Digital Axle Counter (MSDAC/SSDAC),1.0,CRITICAL,Telegram Transmission Bit Error / Reset Trip,MEDIUM,1,20,48,Monthly,80,2,2,193,94,CRITICAL,1.3,1
TSK-IR-000179,AST-ENG-01345,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),2.6,MEDIUM,Stock Rail Gauge Corner Cut,LOW,1,40,19,Fortnightly,31,1,1,169,74,HIGH,4.71,0
TSK-IR-000180,AST-SNT-01989,S&T,DC Track Circuit (TC),15.1,HIGH,Track Relay Drop / False Occupancy,MEDIUM,1,32,15,Weekly,22,5,3,58,12,MEDIUM,2.01,0
TSK-IR-000181,AST-SNT-02364,S&T,Color Light Signal (LED Unit),3.1,CRITICAL,LED Aspect Cluster Partial Failure (>20%),MEDIUM,1,54,8,Quarterly,103,2,0,13,4,MEDIUM,0.93,0
TSK-IR-000182,AST-SNT-03445,S&T,Interlocked Level Crossing (LC Gate),3.8,HIGH,Warning Hooter & Flashers Disconnected,CRITICAL,3,2,0,Weekly,5,2,1,170,80,CRITICAL,3.72,1
TSK-IR-000183,AST-SNT-00261,S&T,Interlocked Level Crossing (LC Gate),9.3,MEDIUM,Warning Hooter & Flashers Disconnected,CRITICAL,3,10,0,Weekly,10,3,2,125,66,LOW,2.98,0
TSK-IR-000184,AST-SNT-03223,S&T,Electronic Interlocking (EI Rack),4.4,HIGH,Optical Fiber Communication Loss,CRITICAL,1,3,0,Monthly,27,0,1,188,88,CRITICAL,4.61,1
TSK-IR-000185,AST-TRD-00328,Traction,25kV Vacuum Circuit Breaker (VCB),5.8,HIGH,Vacuum Bottle Contact Resistance High,CRITICAL,5,13,4,Half-Yearly,184,2,1,46,12,MEDIUM,4.16,1
TSK-IR-000186,AST-SNT-02968,S&T,DC Track Circuit (TC),6.1,LOW,Track Relay Drop / False Occupancy,MEDIUM,1,20,0,Monthly,32,3,2,137,67,MEDIUM,1.82,0
TSK-IR-000187,AST-ENG-00681,Engineering,Glued Insulated Rail Joint (GJ),4.6,HIGH,Insulating End Post Crushed,MEDIUM,4,23,4,Quarterly,97,1,0,178,71,CRITICAL,2.34,0
TSK-IR-000188,AST-ENG-02955,Engineering,Switch Expansion Joint (SEJ),7.9,MEDIUM,SEJ Gap Beyond Permissible Thermal Limit,HIGH,4,21,23,Fortnightly,38,0,0,108,43,MEDIUM,3.76,0
TSK-IR-000189,AST-TRD-00355,Traction,Section Insulator Assembly,2.1,MEDIUM,Section Insulator Sag / Level Defect,MEDIUM,2,16,10,Monthly,43,1,1,27,8,LOW,2.48,0
TSK-IR-000190,AST-ENG-00818,Engineering,Elastic Rail Clip & Fastenings,4.3,HIGH,Missing / Broken Elastic Rail Clips (ERC),HIGH,2,43,0,Quarterly,93,2,0,125,45,HIGH,3.01,1
TSK-IR-000191,AST-ENG-00650,Engineering,Ballast Cushion & Formation,15.6,LOW,Slack Packing & Void Under Sleepers,HIGH,2,6,11,Monthly,43,5,1,115,57,MEDIUM,5.29,0
TSK-IR-000192,AST-TRD-02936,Traction,25kV Vacuum Circuit Breaker (VCB),9.7,CRITICAL,Operating Mechanism Pneumatic / SF6 Pressure Low,HIGH,1,11,2,Annual,373,5,3,24,6,MEDIUM,2.61,0
TSK-IR-000193,AST-SNT-03407,S&T,Signalling Power Supply / IPS,12.9,MEDIUM,Inverter Module Fault / Load Transfer,CRITICAL,5,7,0,Half-Yearly,192,4,0,46,9,LOW,3.25,0
TSK-IR-000194,AST-ENG-01058,Engineering,Prestressed Concrete Sleepers (PSC),23.2,MEDIUM,Longitudinal Sleeper Cracking,MEDIUM,1,18,1,Half-Yearly,177,5,1,126,67,MEDIUM,2.1,0
TSK-IR-000195,AST-TRD-01656,Traction,Auto Tensioning Device (ATD 3:1 Pulley),2.9,HIGH,Stainless Steel Wire Rope Strands Snapped,CRITICAL,2,1,5,Monthly,35,1,1,148,79,CRITICAL,2.4,1
TSK-IR-000196,AST-SNT-00665,S&T,Interlocked Level Crossing (LC Gate),10.5,CRITICAL,Boom Locking Plunger Misaligned,CRITICAL,5,10,8,Weekly,20,6,3,55,21,HIGH,2.74,1
TSK-IR-000197,AST-ENG-01477,Engineering,Rails (60kg/52kg),6.5,CRITICAL,Transverse Rail Fatigue Crack,CRITICAL,2,7,4,Monthly,34,4,1,82,34,HIGH,3.66,1
TSK-IR-000198,AST-TRD-00448,Traction,Auto Tensioning Device (ATD 3:1 Pulley),8.4,HIGH,Stainless Steel Wire Rope Strands Snapped,HIGH,3,23,4,Half-Yearly,190,10,3,168,79,CRITICAL,3.52,1
TSK-IR-000199,AST-ENG-03332,Engineering,Turnout / Points & Crossing (1 in 12 / 1 in 8.5),7.5,CRITICAL,Stretcher Bar Distortion,CRITICAL,2,5,0,Monthly,27,3,3,25,5,LOW,4.07,1
TSK-IR-000200,AST-ENG-02280,Engineering,Ballast Cushion & Formation,17.3,MEDIUM,Ballast Deficiency & Caking,HIGH,4,9,3,Quarterly,97,2,2,125,48,MEDIUM,5.07,0
TSK-IR-000201,AST-SNT-00144,S&T,DC Track Circuit (TC),14.8,HIGH,Bond Wire Severed / High Resistance,HIGH,2,13,10,Fortnightly,33,4,2,27,5,MEDIUM,2.13,1
TSK-IR-000202,AST-TRD-01753,Traction,Catenary Wire (65/125 sq mm),3.6,HIGH,Corrosive Pitting Near Industrial Area,MEDIUM,2,34,7,Quarterly,107,1,2,169,63,HIGH,3.64,0
TSK-IR-000203,AST-TRD-00376,Traction,Traction Power Transformer (25kV/21.6MVA),13.6,HIGH,Winding Temperature Alarm Trip,HIGH,1,31,4,Annual,370,3,0,114,56,HIGH,5.39,1
TSK-IR-000204,AST-TRD-01340,Traction,Auto Tensioning Device (ATD 3:1 Pulley),4.7,HIGH,X-Y Dimension Out of Temperature Chart Limit,HIGH,4,16,1,Half-Yearly,178,1,1,203,112,CRITICAL,2.94,1
TSK-IR-000205,AST-ENG-03075,Engineering,Ballast Cushion & Formation,9.7,HIGH,Mud Pumping & Foul Ballast in Monsoon,MEDIUM,1,29,1,Half-Yearly,177,2,0,200,93,CRITICAL,4.46,0
TSK-IR-000206,AST-TRD-00723,Traction,Auto Tensioning Device (ATD 3:1 Pulley),7.7,HIGH,Stainless Steel Wire Rope Strands Snapped,CRITICAL,4,5,2,Quarterly,89,2,1,81,38,HIGH,3.87,1
TSK-IR-000207,AST-ENG-03542,Engineering,Switch Expansion Joint (SEJ),7.4,LOW,Roller Plate Seized / Jammed,HIGH,1,36,9,Fortnightly,20,0,0,149,73,MEDIUM,2.29,0
TSK-IR-000208,AST-ENG-00160,Engineering,Switch Expansion Joint (SEJ),4.8,LOW,Central Sleeper Spacing Fault,MEDIUM,1,17,10,Monthly,38,2,0,31,8,LOW,1.99,0
TSK-IR-000209,AST-ENG-02436,Engineering,Girder Bridge / Culvert Bearing,17.1,MEDIUM,Bearing Greasing Depletion & Tilt,HIGH,1,13,1,Quarterly,103,6,0,40,13,LOW,4.15,0
TSK-IR-000210,AST-TRD-00255,Traction,Catenary Wire (65/125 sq mm),9.6,MEDIUM,Strand Severed / Loose Outer Strand,CRITICAL,1,5,0,Quarterly,96,2,2,147,76,MEDIUM,3.29,0
TSK-IR-000211,AST-ENG-03573,Engineering,Rails (60kg/52kg),9.3,MEDIUM,Gauge Corner Cracking (GCC),MEDIUM,1,41,15,Quarterly,111,4,0,46,7,LOW,3.91,0
TSK-IR-000212,AST-ENG-02128,Engineering,Ballast Cushion & Formation,10.4,MEDIUM,Formation Subsidence / Settlement,CRITICAL,1,5,2,Quarterly,104,1,1,36,6,LOW,3.61,0
TSK-IR-000213,AST-ENG-00837,Engineering,Rails (60kg/52kg),13.4,HIGH,Squat (Rolling Contact Fatigue),CRITICAL,3,1,1,Monthly,42,7,3,178,86,CRITICAL,4.59,1
TSK-IR-000214,AST-TRD-01190,Traction,Neutral Section (PTFE type),6.1,HIGH,PTFE Insulating Rod Tracking & Surface Arcing,CRITICAL,3,3,0,Quarterly,91,2,1,102,58,HIGH,4.03,0
TSK-IR-000215,AST-ENG-03442,Engineering,Rails (60kg/52kg),17.1,MEDIUM,Transverse Rail Fatigue Crack,CRITICAL,1,15,2,Monthly,32,8,5,21,3,LOW,4.5,0
TSK-IR-000216,AST-SNT-02434,S&T,Interlocked Level Crossing (LC Gate),15.2,HIGH,Boom Locking Plunger Misaligned,CRITICAL,1,3,0,Weekly,5,1,1,165,67,CRITICAL,2.67,1
TSK-IR-000217,AST-ENG-02138,Engineering,Girder Bridge / Culvert Bearing,28.5,CRITICAL,Expansion Joint Choked with Debris,HIGH,2,20,15,Quarterly,102,13,3,36,11,MEDIUM,3.84,1
TSK-IR-000218,AST-ENG-00281,Engineering,Switch Expansion Joint (SEJ),5.4,CRITICAL,Central Sleeper Spacing Fault,LOW,3,59,0,Fortnightly,25,1,1,99,39,HIGH,3.15,0
TSK-IR-000219,AST-ENG-02847,Engineering,Glued Insulated Rail Joint (GJ),1.7,LOW,Fishplate Bolt Loose / Sheared,CRITICAL,1,16,12,Quarterly,104,1,1,133,60,HIGH,3.34,0
TSK-IR-000220,AST-SNT-01035,S&T,Signalling Power Supply / IPS,6.3,HIGH,Surge Protection Device (SPD) Blown,HIGH,2,14,7,Half-Yearly,186,1,0,32,5,MEDIUM,3.0,0
TSK-IR-000221,AST-TRD-02695,Traction,Traction Power Transformer (25kV/21.6MVA),11.1,HIGH,Bushing Oil Leakage & Thermal Hotspot,HIGH,1,8,0,Annual,371,2,0,175,64,CRITICAL,6.27,0
TSK-IR-000222,AST-TRD-00813,Traction,Section Insulator Assembly,5.3,HIGH,Insulator Glaze Puncture / Flashover Mark,CRITICAL,2,5,0,Monthly,28,3,2,140,58,CRITICAL,2.58,1
TSK-IR-000223,AST-TRD-00389,Traction,Catenary Wire (65/125 sq mm),12.4,HIGH,Bridle Wire Tension Discrepancy,MEDIUM,2,21,18,Quarterly,105,5,3,37,6,MEDIUM,3.41,0
TSK-IR-000224,AST-ENG-00244,Engineering,Ballast Cushion & Formation,21.6,HIGH,Mud Pumping & Foul Ballast in Monsoon,CRITICAL,3,5,0,Monthly,32,4,2,74,30,HIGH,4.62,1
TSK-IR-000225,AST-SNT-01821,S&T,Color Light Signal (LED Unit),4.3,MEDIUM,Current Sensor Threshold Mismatch / Blank Signal,HIGH,2,7,0,Quarterly,98,1,1,96,41,LOW,1.76,0
TSK-IR-000226,AST-ENG-00912,Engineering,Rails (60kg/52kg),15.2,HIGH,Transverse Rail Fatigue Crack,CRITICAL,2,7,0,Monthly,26,5,1,75,39,HIGH,4.48,0
TSK-IR-000227,AST-ENG-02906,Engineering,Elastic Rail Clip & Fastenings,7.3,HIGH,Fastening Bolt Sheared,HIGH,3,18,7,Monthly,43,5,3,51,20,HIGH,2.97,1
TSK-IR-000228,AST-ENG-02515,Engineering,Girder Bridge / Culvert Bearing,16.5,HIGH,Expansion Joint Choked with Debris,MEDIUM,1,18,29,Half-Yearly,213,5,2,134,50,HIGH,5.52,0
TSK-IR-000229,AST-TRD-01217,Traction,Catenary Wire (65/125 sq mm),15.3,MEDIUM,Bridle Wire Tension Discrepancy,HIGH,3,12,15,Half-Yearly,202,4,2,50,19,LOW,4.84,0
TSK-IR-000230,AST-TRD-01065,Traction,Traction Power Transformer (25kV/21.6MVA),19.2,CRITICAL,Silica Gel Breather Saturated & Moisture Ingress,HIGH,1,28,0,Annual,361,2,0,171,82,CRITICAL,5.86,1
TSK-IR-000231,AST-SNT-00607,S&T,Interlocked Level Crossing (LC Gate),3.1,HIGH,Circuit Closer Contact Chattering,MEDIUM,2,36,3,Monthly,31,1,0,108,55,HIGH,1.5,0
TSK-IR-000232,AST-SNT-02641,S&T,Electronic Interlocking (EI Rack),2.0,CRITICAL,Standby CPU Card Health Mismatch,HIGH,1,17,16,Monthly,47,2,1,173,93,CRITICAL,4.61,1
TSK-IR-000233,AST-ENG-04165,Engineering,Elastic Rail Clip & Fastenings,8.9,CRITICAL,Missing / Broken Elastic Rail Clips (ERC),CRITICAL,4,4,0,Monthly,41,6,3,44,11,MEDIUM,2.9,0
TSK-IR-000234,AST-SNT-00602,S&T,Electric Point Machine (IRS/Siemens),2.8,HIGH,Lock Bar & Split Pin Obstruction,CRITICAL,2,6,0,Monthly,27,1,0,149,82,HIGH,2.7,1
TSK-IR-000235,AST-ENG-01014,Engineering,Ballast Cushion & Formation,10.0,HIGH,Mud Pumping & Foul Ballast in Monsoon,HIGH,2,30,0,Quarterly,101,3,1,122,59,CRITICAL,5.21,1
TSK-IR-000236,AST-TRD-00971,Traction,25kV Vacuum Circuit Breaker (VCB),12.2,MEDIUM,Operating Mechanism Pneumatic / SF6 Pressure Low,CRITICAL,3,12,1,Annual,369,3,2,23,5,LOW,3.52,0
TSK-IR-000237,AST-TRD-01852,Traction,Cantilever Assembly & Regulating Bracket,5.9,HIGH,Swivelling Clip Stiff / Jammed,MEDIUM,1,36,5,Quarterly,94,5,1,197,97,CRITICAL,1.52,1
TSK-IR-000238,AST-SNT-03191,S&T,Interlocked Level Crossing (LC Gate),5.4,HIGH,Circuit Closer Contact Chattering,HIGH,1,17,8,Fortnightly,29,4,1,132,76,CRITICAL,1.48,0
TSK-IR-000239,AST-ENG-00423,Engineering,Ballast Cushion & Formation,11.3,HIGH,Ballast Deficiency & Caking,LOW,1,90,4,Quarterly,91,6,1,106,50,CRITICAL,5.66,0
TSK-IR-000240,AST-SNT-00017,S&T,Signalling Power Supply / IPS,0.8,HIGH,Inverter Module Fault / Load Transfer,HIGH,1,32,15,Quarterly,102,2,1,125,52,HIGH,1.83,0
TSK-IR-000241,AST-SNT-01203,S&T,Digital Axle Counter (MSDAC/SSDAC),1.9,CRITICAL,Telegram Transmission Bit Error / Reset Trip,CRITICAL,1,16,0,Fortnightly,24,4,1,61,16,HIGH,3.1,1
TSK-IR-000242,AST-TRD-00624,Traction,Auto Tensioning Device (ATD 3:1 Pulley),3.4,MEDIUM,Stainless Steel Wire Rope Strands Snapped,CRITICAL,4,2,3,Half-Yearly,186,2,1,16,2,LOW,3.52,0
TSK-IR-000243,AST-ENG-00705,Engineering,Rails (60kg/52kg),9.3,HIGH,Gauge Corner Cracking (GCC),MEDIUM,1,39,4,Monthly,36,3,0,164,80,CRITICAL,3.03,0
TSK-IR-000244,AST-ENG-03032,Engineering,Ballast Cushion & Formation,11.0,HIGH,Ballast Deficiency & Caking,LOW,1,12,0,Quarterly,98,4,1,163,62,CRITICAL,2.82,0
TSK-IR-000245,AST-TRD-02638,Traction,Catenary Wire (65/125 sq mm),11.0,HIGH,Corrosive Pitting Near Industrial Area,LOW,2,24,0,Half-Yearly,192,3,2,40,10,HIGH,3.28,0
TSK-IR-000246,AST-SNT-01833,S&T,Interlocked Level Crossing (LC Gate),12.7,HIGH,Boom Locking Plunger Misaligned,CRITICAL,2,9,2,Weekly,19,1,0,49,9,MEDIUM,2.27,0
TSK-IR-000247,AST-SNT-02378,S&T,DC Track Circuit (TC),7.8,CRITICAL,Feed End Resistance Drift,MEDIUM,1,33,18,Monthly,47,4,1,113,49,HIGH,1.08,0
TSK-IR-000248,AST-SNT-02647,S&T,Signalling Power Supply / IPS,6.3,CRITICAL,Battery Bank Individual Cell Voltage Low,MEDIUM,1,30,4,Quarterly,103,5,2,41,13,MEDIUM,1.68,0
TSK-IR-000249,AST-SNT-01330,S&T,Color Light Signal (LED Unit),6.0,CRITICAL,LED Aspect Cluster Partial Failure (>20%),MEDIUM,1,36,6,Quarterly,108,4,1,107,57,CRITICAL,0.84,0
TSK-IR-000250,AST-TRD-00687,Traction,Neutral Section (PTFE type),7.6,CRITICAL,Arcing Horn Burnout & Gap Excessive,HIGH,1,18,0,Quarterly,101,3,0,41,12,MEDIUM,3.83,0
TSK-IR-000251,AST-ENG-03342,Engineering,Switch Expansion Joint (SEJ),6.7,CRITICAL,SEJ Gap Beyond Permissible Thermal Limit,HIGH,1,11,3,Monthly,40,3,1,31,5,HIGH,3.38,0
