event_id,task_id,event_date,asset_id,department,asset_type,safety_function,station_code,station_name,zone,state,section_id,asset_age_years,asset_criticality_score,asset_criticality,scheduled_services_count_proxy,network_neighbor_degree,alternative_route_available,affected_services_if_blocked,maintenance_interval_days,days_since_last_maintenance,maintenance_overdue_days,failures_last_30d,failures_last_90d,failures_last_365d,same_defect_recurrences_365d,defect_type,officer_observation,defect_duration_days,inspection_image_available,defect_severity_label,real_section_code,real_daily_train_count,real_criticality_score,is_real_traffic_data
EVT-0000077,EVT-0000077,2025-01-05,AST-000474,Traction,Section Insulator,electrical sectioning,BTW,BARSI TOWN,CR,Maharashtra,SEC-BTW-UPI,9.2,49.7,MEDIUM,12,2,True,4,30,28,0,0,0,0,0,insulator chipping,measurable deterioration; insulator chipping.,8.2,True,MEDIUM,BTW_UMD,5,0.3382,True
EVT-0000078,EVT-0000078,2025-01-05,AST-002101,S&T,Axle Counter,train detection,TDL,TUNDLA JN,NCR,Uttar Pradesh,SEC-TDL-ETUE,4.4,81.6,CRITICAL,199,6,True,82,30,71,41,0,0,0,0,evaluator communication fault,clear degradation; evaluator communication fault.,4.0,False,MEDIUM,HRS_TDL,7,0.3925,True
EVT-0000079,EVT-0000079,2025-01-05,AST-000232,S&T,Interlocked Level Crossing,road-rail protection,PASA,PARASHSHALA,SR,Kerala,SEC-PASA-KZTW,8.7,73.6,HIGH,36,2,False,20,14,18,4,0,0,0,0,boom locking fault,measurable deterioration; boom locking fault.,5.2,True,MEDIUM,PASA_NYY,5,0.3382,True
EVT-0000080,EVT-0000080,2025-01-05,AST-002296,Engineering,Bridge/Culvert,structural route continuity,MJO,MAJORDA,KR,Goa,SEC-MJO-SRVX,5.0,76.7,HIGH,56,7,True,33,90,219,129,0,0,0,0,scour/erosion concern,major degradation; scour/erosion concern.,4.1,True,HIGH,MJO_SRVX,7,0.3925,True
EVT-0000081,EVT-0000081,2025-01-05,AST-000111,Traction,Section Insulator,electrical sectioning,SGUJ,SILIGURI JN,NFR,West Bengal,SEC-SGUJ-SGUT,9.1,63.6,HIGH,37,3,True,11,30,89,59,0,0,0,0,alignment deviation,measurable deterioration; alignment deviation.,4.4,True,MEDIUM,SN_SGUJ,1,0.1308,True
EVT-0000082,EVT-0000082,2025-01-05,AST-000538,Engineering,Sleeper/Fastening Zone,track gauge and stability,FTG,FURSATGANJ,NR,Uttar Pradesh,SEC-FTG-RUM,2.9,58.7,MEDIUM,48,2,True,14,30,25,0,0,0,0,0,sleeper cracking,measurable deterioration; sleeper cracking.,2.3,False,MEDIUM,JAIS_FTG,7,0.3925,True
EVT-0000083,EVT-0000083,2025-01-05,AST-002786,Engineering,Rail/Track Section,direct train running safety,LS,LASALGAON,SCR,Maharashtra,SEC-LS-UGN,8.4,76.8,HIGH,143,2,True,52,30,82,52,0,0,0,0,corrugation/wear,minor visual anomaly; corrugation/wear.,3.7,False,LOW,SUM_LS,3,0.2616,True
EVT-0000084,EVT-0000084,2025-01-05,AST-002432,Traction,OHE Contact/Catenary,traction power collection,CDAE,CHANDANPUR,ER,West Bengal,SEC-CDAE-PBZ,1.8,72.1,HIGH,132,2,True,38,30,64,34,0,0,0,0,sag/height deviation,slight deviation observed; sag/height deviation.,1.1,False,LOW,CDAE_PBZ,27,0.6289,True
EVT-0000085,EVT-0000085,2025-01-05,AST-001031,Engineering,Points & Crossing,route setting and derailment prevention,JOX,JANAI ROAD,ER,West Bengal,SEC-JOX-BPAE,10.7,83.9,CRITICAL,132,2,False,82,14,20,6,0,0,0,0,point misalignment,clear degradation; point misalignment.,1.2,False,MEDIUM,JOX_GBRA,36,0.6815,True
EVT-0000086,EVT-0000086,2025-01-05,AST-001933,Engineering,Points & Crossing,route setting and derailment prevention,KKK,Khakharia,WR,Gujarat,SEC-KKK-VDV,6.0,60.7,HIGH,4,2,False,2,14,34,20,0,0,0,0,point misalignment,clear degradation; point misalignment.,7.5,True,MEDIUM,KKV_KKK,2,0.2074,True
EVT-0000087,EVT-0000087,2025-01-05,AST-000243,S&T,Axle Counter,train detection,SLKN,SANDAL KALAN,NR,Uttar Pradesh,SEC-SLKN-RUG,2.8,79.4,CRITICAL,93,2,False,52,30,36,6,0,0,0,0,count mismatch,clear degradation; count mismatch.,3.2,True,MEDIUM,SLKN_GNU,1,0.1308,True
EVT-0000088,EVT-0000088,2025-01-05,AST-001329,Engineering,Rail/Track Section,direct train running safety,DAA,DATIA,NCR,Uttar Pradesh,SEC-DAA-KRQ,17.3,76.3,HIGH,155,2,True,53,30,23,0,0,0,0,0,corrugation/wear,early wear indication; corrugation/wear.,0.5,False,LOW,DAA_JHS,18,0.5557,True
EVT-0000089,EVT-0000089,2025-01-05,AST-002813,Traction,Section Insulator,electrical sectioning,DPS,Dangoaposi,SER,Jharkhand,SEC-DPS-MLKA,18.2,48.8,MEDIUM,6,2,False,3,30,36,6,0,0,0,0,insulator chipping,significant defect observed; insulator chipping.,3.5,True,HIGH,BSPX_DPS,2,0.2074,True
EVT-0000090,EVT-0000090,2025-01-05,AST-001791,S&T,Colour Light Signal,movement authority indication,BRAM,BALARAMAPURAM,SR,Kerala,SEC-BRAM-NYY,7.8,75.5,HIGH,36,2,False,19,30,80,50,0,0,0,0,LED aspect partial failure,slight deviation observed; LED aspect partial failure.,3.5,True,LOW,NYY_BRAM,6,0.3673,True
EVT-0000091,EVT-0000091,2025-01-05,AST-002809,Engineering,Ballast/Formation Zone,track geometry and drainage,BDKN,BANDHUA KALAN,NR,Uttar Pradesh,SEC-BDKN-SHNG,10.1,51.7,MEDIUM,55,2,True,15,60,74,14,0,0,0,0,ballast fouling,measurable deterioration; ballast fouling.,1.8,False,MEDIUM,BDKN_SLN,3,0.2616,True
EVT-0000092,EVT-0000092,2025-01-05,AST-003148,Traction,Feeder/Return Conductor,traction current path,BAD,BAAD,WCR,Uttar Pradesh,SEC-BAD-MTJ,3.5,70.9,HIGH,152,5,True,54,60,62,2,0,0,0,0,joint heating,early wear indication; joint heating.,3.8,True,LOW,MTJ_BAD,3,0.2616,True
EVT-0000093,EVT-0000093,2025-01-05,AST-002531,Traction,Section Insulator,electrical sectioning,JU,JODHPUR JN,NWR,Rajasthan,SEC-JU-RKB,8.3,64.7,HIGH,56,12,True,25,30,41,11,0,0,0,0,flashover marks,repeated functional abnormality; flashover marks.,2.5,False,HIGH,JU_RKB,15,0.5233,True
EVT-0000094,EVT-0000094,2025-01-05,AST-002649,Engineering,Level Crossing Surface,road-rail interface,BUR,BINDAURA,NER,Uttar Pradesh,SEC-BUR-RFR,9.0,66.9,HIGH,81,2,False,40,30,40,10,0,0,0,0,approach settlement,minor visual anomaly; approach settlement.,5.3,False,LOW,BUR_BUW,2,0.2074,True
EVT-0000095,EVT-0000095,2025-01-06,AST-000295,Engineering,Bridge/Culvert,structural route continuity,DC,MAGUDANCHAVADI,SWR,Tamil Nadu,SEC-DC-MVPM,9.3,83.6,CRITICAL,142,4,True,80,90,175,85,0,0,0,0,structural crack indication,measurable deterioration; structural crack indication.,2.4,False,MEDIUM,MVPM_DC,5,0.3382,True
EVT-0000096,EVT-0000096,2025-01-06,AST-002367,S&T,Axle Counter,train detection,CUX,CHAURA,ECR,Jharkhand,SEC-CUX-JMU,7.5,81.3,CRITICAL,113,3,True,39,30,63,33,0,0,0,0,reset recurrence,slight deviation observed; reset recurrence.,3.3,False,LOW,GHR_CUX,9,0.4346,True
EVT-0000097,EVT-0000097,2025-01-06,AST-002135,Engineering,Sleeper/Fastening Zone,track gauge and stability,MRPR,MAU RANIPUR,NCR,Uttar Pradesh,SEC-MRPR-RORA,10.4,53.3,MEDIUM,22,2,True,7,30,39,9,0,0,0,0,missing/loose fastening,clear degradation; missing/loose fastening.,5.5,True,MEDIUM,JHS_MRPR,2,0.2074,True
EVT-0000098,EVT-0000098,2025-01-06,AST-002291,Traction,Section Insulator,electrical sectioning,CCD,CHICHONDA,CR,Madhya Pradesh,SEC-CCD-HTN,7.0,71.4,HIGH,125,2,True,49,30,81,51,0,0,0,0,insulator chipping,clear degradation; insulator chipping.,0.7,False,MEDIUM,HTN_CCD,1,0.1308,True
EVT-0000099,EVT-0000099,2025-01-06,AST-002922,Engineering,Rail/Track Section,direct train running safety,KFI,KAPPIL,SR,Kerala,SEC-KFI-PVU,16.5,71.6,HIGH,104,2,True,30,30,48,18,0,0,0,0,surface shelling/squat,early wear indication; surface shelling/squat.,1.3,False,LOW,PVU_KFI,4,0.3038,True
EVT-0000100,EVT-0000100,2025-01-06,AST-002408,Traction,Cantilever Assembly,OHE geometry,NXN,NUAGAON,SER,Orissa,SEC-NXN-ROU,5.8,47.7,MEDIUM,4,8,True,1,30,69,39,0,0,0,0,insulator crack,repeated functional abnormality; insulator crack.,5.6,False,HIGH,BGKA_NXN,2,0.2074,True
EVT-0000101,EVT-0000101,2025-01-06,AST-002828,S&T,Point Machine,route setting,CDNR,CHANDANAGAR,SCR,Andhra Pradesh,SEC-CDNR-LPI,9.1,87.5,CRITICAL,171,2,False,101,14,33,19,0,0,0,0,mechanical wear,early wear indication; mechanical wear.,1.6,True,LOW,CDNR_LPI,54,0.7563,True
EVT-0000102,EVT-0000102,2025-01-06,AST-002419,Engineering,Level Crossing Surface,road-rail interface,KDMD,KANDAMBAKKAM,SR,Tamil Nadu,SEC-KDMD-TVNL,8.6,59.9,MEDIUM,43,2,False,17,30,86,56,0,0,0,0,approach settlement,slight deviation observed; approach settlement.,9.3,True,LOW,VM_KDMD,1,0.1308,True
EVT-0000103,EVT-0000103,2025-01-06,AST-000787,Engineering,Rail/Track Section,direct train running safety,JGR,JASWANTNAGAR,NCR,Uttar Pradesh,SEC-JGR-SB,5.2,74.1,HIGH,185,2,True,62,30,50,20,0,0,0,0,corrugation/wear,early wear indication; corrugation/wear.,4.0,True,LOW,SB_JGR,4,0.3038,True
EVT-0000104,EVT-0000104,2025-01-06,AST-000201,S&T,Point Machine,route setting,KMGE,KUMAHU,ECR,Bihar,SEC-KMGE-SSG,11.6,82.6,CRITICAL,109,2,False,72,14,30,16,0,0,0,0,motor current abnormality,intermittent abnormality; motor current abnormality.,6.2,True,MEDIUM,KMGE_KTQ,1,0.1308,True
EVT-0000105,EVT-0000105,2025-01-06,AST-002353,Traction,Traction Substation,traction power supply,CV,KAVERI,SR,Tamil Nadu,SEC-CV-ED,9.8,80.2,CRITICAL,143,3,True,64,30,88,58,0,0,0,0,cooling system degradation,clear degradation; cooling system degradation.,1.9,False,MEDIUM,ED_CV,5,0.3382,True
EVT-0000106,EVT-0000106,2025-01-06,AST-000401,Engineering,Ballast/Formation Zone,track geometry and drainage,GVN,GODAVARI,SCR,Andhra Pradesh,SEC-GVN-KVR,1.5,58.4,MEDIUM,146,3,True,50,60,61,1,0,0,0,0,formation settlement,intermittent abnormality; formation settlement.,1.9,True,MEDIUM,GVN_RJY,13,0.4981,True
EVT-0000107,EVT-0000107,2025-01-06,AST-001824,S&T,Point Machine,route setting,MSHM,MAHESANA,WR,Gujarat,SEC-MSHM-MSHF,5.4,69.3,HIGH,23,2,False,16,14,38,24,0,0,0,0,locking obstruction,repeated functional abnormality; locking obstruction.,1.4,False,HIGH,SYNTHETIC_FALLBACK,23,0.693,False
EVT-0000108,EVT-0000108,2025-01-06,AST-001839,Traction,Cantilever Assembly,OHE geometry,SGP,SOHAGPUR,WCR,Madhya Pradesh,SEC-SGP-SXF,3.0,63.8,HIGH,111,2,True,43,30,43,13,0,0,0,0,insulator crack,intermittent abnormality; insulator crack.,5.5,False,MEDIUM,BGTA_SGP,2,0.2074,True
EVT-0000109,EVT-0000109,2025-01-06,AST-001134,S&T,Track Circuit,train detection,KGD,KALLIGUDI,SR,Tamil Nadu,SEC-KGD-SVK,7.5,75.9,HIGH,54,3,True,28,30,20,0,0,0,0,0,false occupancy,repeated functional abnormality; false occupancy.,5.9,True,HIGH,TMQ_KGD,4,0.3038,True
EVT-0000110,EVT-0000110,2025-01-06,AST-001166,Engineering,Points & Crossing,route setting and derailment prevention,CVD,CHAVADIPALAIYAM,SR,Tamil Nadu,SEC-CVD-PAS,14.5,75.8,HIGH,42,2,False,26,14,26,12,0,0,0,0,switch rail gap,measurable deterioration; switch rail gap.,3.0,True,MEDIUM,PAS_CVD,3,0.2616,True
EVT-0000111,EVT-0000111,2025-01-06,AST-000100,Engineering,Sleeper/Fastening Zone,track gauge and stability,LLI,LALGUDI,SR,Tamil Nadu,SEC-LLI-MAND,6.6,60.2,HIGH,42,4,True,9,30,84,54,0,0,0,0,sleeper cracking,early wear indication; sleeper cracking.,1.9,False,LOW,LLI_PMB,3,0.2616,True
EVT-0000112,EVT-0000112,2025-01-06,AST-001438,S&T,Point Machine,route setting,SXD,SIDULI,ER,West Bengal,SEC-SXD-UKA,10.1,58.6,MEDIUM,10,3,True,4,14,5,0,0,0,0,0,detection failure,intermittent abnormality; detection failure.,3.1,True,MEDIUM,KJME_SXD,5,0.3382,True
EVT-0000113,EVT-0000113,2025-01-07,AST-001328,Engineering,Level Crossing Surface,road-rail interface,BHCL,BAHORA CHANDIL,NER,Uttar Pradesh,SEC-BHCL-ZNA,1.8,67.1,HIGH,139,2,False,63,30,11,0,0,0,0,0,road surface degradation,minor visual anomaly; road surface degradation.,1.0,False,LOW,BHCL_ZNA,2,0.2074,True
EVT-0000114,EVT-0000114,2025-01-07,AST-001930,Traction,Cantilever Assembly,OHE geometry,BNCR,BANCHARI,NCR,Uttar Pradesh,SEC-BNCR-GHER,5.9,60.1,HIGH,23,6,True,9,30,86,56,0,0,0,0,fitting looseness,significant defect observed; fitting looseness.,5.2,True,HIGH,SHLK_BNCR,8,0.4147,True
EVT-0000115,EVT-0000115,2025-01-07,AST-001570,Engineering,Level Crossing Surface,road-rail interface,SJN,SANJAN,WR,Gujarat,SEC-SJN-UBR,8.2,71.6,HIGH,180,2,False,113,30,21,0,0,0,0,0,road surface degradation,clear degradation; road surface degradation.,5.3,False,MEDIUM,SJN_UBR,12,0.4841,True
EVT-0000116,EVT-0000116,2025-01-07,AST-001497,S&T,Axle Counter,train detection,BRY,BAREILLY,NER,Uttar Pradesh,SEC-BRY-BE,5.4,68.6,HIGH,31,4,True,13,30,66,36,0,0,0,0,count mismatch,clear degradation; count mismatch.,6.4,True,MEDIUM,BRY_BC,6,0.3673,True
EVT-0000117,EVT-0000117,2025-01-07,AST-000718,S&T,Axle Counter,train detection,PKDE,PILU KHERA,NR,Haryana,SEC-PKDE-SWDE,5.7,68.4,HIGH,6,2,False,3,30,44,14,0,0,0,0,reset recurrence,minor visual anomaly; reset recurrence.,2.5,True,LOW,SWDE_PKDE,3,0.2616,True
EVT-0000118,EVT-0000118,2025-01-07,AST-000263,Engineering,Ballast/Formation Zone,track geometry and drainage,GWD,GADWAL,SCR,Andhra Pradesh,SEC-GWD-PDO,6.6,42.7,MEDIUM,38,2,True,13,60,104,44,0,0,0,0,poor drainage,measurable deterioration; poor drainage.,5.4,False,MEDIUM,GWD_PJPR,2,0.2074,True
EVT-0000119,EVT-0000119,2025-01-07,AST-002047,Engineering,Ballast/Formation Zone,track geometry and drainage,BV,BABHNAN,NR,Uttar Pradesh,SEC-BV-GAUR,13.9,60.2,HIGH,101,3,True,33,60,175,115,0,0,0,0,poor drainage,intermittent abnormality; poor drainage.,1.6,True,MEDIUM,MUR_BV,3,0.2616,True
EVT-0000120,EVT-0000120,2025-01-07,AST-002072,Engineering,Points & Crossing,route setting and derailment prevention,BQF,BARAHMUAFI,WCR,Uttar Pradesh,SEC-BQF-BNSP,6.3,74.4,HIGH,109,3,True,56,14,37,23,0,0,0,0,switch rail gap,measurable deterioration; switch rail gap.,8.2,False,MEDIUM,SYNTHETIC_FALLBACK,109,0.7440000000000001,False
EVT-0000121,EVT-0000121,2025-01-07,AST-001881,S&T,Point Machine,route setting,RPH,RAMPUR HAT,ER,West Bengal,SEC-RPH-TPF,0.7,73.5,HIGH,102,3,True,48,14,17,3,0,0,0,0,detection failure,major degradation; detection failure.,5.6,True,HIGH,RPH_NFK,4,0.3038,True
EVT-0000122,EVT-0000122,2025-01-07,AST-002963,Engineering,Sleeper/Fastening Zone,track gauge and stability,PTPU,PRATTIAPADU,SCR,Andhra Pradesh,SEC-PTPU-TDD,8.7,65.6,HIGH,128,2,True,36,30,38,8,0,0,0,0,broken sleeper cluster,clear degradation; broken sleeper cluster.,5.0,True,MEDIUM,SYNTHETIC_FALLBACK,128,0.6559999999999999,False
EVT-0000123,EVT-0000123,2025-01-07,AST-000557,Traction,Cantilever Assembly,OHE geometry,AMLI,AMLI,WCR,Rajasthan,SEC-AMLI-RWJ,2.3,63.1,HIGH,114,2,True,25,30,8,0,0,0,0,0,geometry deviation,slight deviation observed; geometry deviation.,2.3,False,LOW,IDG_AMLI,3,0.2616,True
EVT-0000124,EVT-0000124,2025-01-07,AST-001186,S&T,Point Machine,route setting,JMQ,JAMIRGHATA,ER,West Bengal,SEC-JMQ-GZM,0.5,81.6,CRITICAL,93,2,False,62,14,26,12,0,0,0,0,detection failure,intermittent abnormality; detection failure.,2.7,True,MEDIUM,JMQ_GZM,4,0.3038,True
EVT-0000125,EVT-0000125,2025-01-07,AST-002287,Engineering,Sleeper/Fastening Zone,track gauge and stability,BMU,BAMHRAULI,NER,Uttar Pradesh,SEC-BMU-SFG,2.1,66.5,HIGH,141,2,True,48,30,47,17,0,0,0,0,broken sleeper cluster,minor visual anomaly; broken sleeper cluster.,1.9,True,LOW,BMU_SFG,1,0.1308,True
EVT-0000126,EVT-0000126,2025-01-07,AST-002529,Engineering,Sleeper/Fastening Zone,track gauge and stability,GKPE,GORAKHPUR EAST,NER,Uttar Pradesh,SEC-GKPE-NRKG,1.9,46.8,MEDIUM,4,4,True,1,30,38,8,0,0,0,0,sleeper cracking,clear degradation; sleeper cracking.,2.2,False,MEDIUM,SYNTHETIC_FALLBACK,4,0.4679999999999999,False
EVT-0000127,EVT-0000127,2025-01-07,AST-000758,Engineering,Rail/Track Section,direct train running safety,BHDR,Bhadri,NR,Uttar Pradesh,SEC-BHDR-KHNM,8.7,57.1,MEDIUM,20,3,True,4,30,41,11,0,0,0,0,surface shelling/squat,minor visual anomaly; surface shelling/squat.,1.1,True,LOW,BHDR_LGO,2,0.2074,True
EVT-0000128,EVT-0000128,2025-01-08,AST-000305,Traction,Section Insulator,electrical sectioning,KLS,KOLATUR,SR,Tamil Nadu,SEC-KLS-PUG,6.4,65.0,HIGH,44,4,True,16,30,44,14,0,0,0,0,insulator chipping,clear degradation; insulator chipping.,1.8,False,MEDIUM,KLS_MPA,1,0.1308,True
EVT-0000129,EVT-0000129,2025-01-08,AST-002106,Engineering,Sleeper/Fastening Zone,track gauge and stability,KAG,KODAGANUR,SWR,Karnataka,SEC-KAG-MYK,3.6,60.8,HIGH,52,2,True,21,30,69,39,0,0,0,0,sleeper cracking,early wear indication; sleeper cracking.,2.1,True,LOW,KAG_HNH,5,0.3382,True
EVT-0000130,EVT-0000130,2025-01-08,AST-001666,Engineering,Sleeper/Fastening Zone,track gauge and stability,GAQ,GANJ KHAWAJA,NER,Uttar Pradesh,SEC-GAQ-MGS,3.1,69.8,HIGH,109,8,True,29,30,82,52,0,0,0,0,broken sleeper cluster,intermittent abnormality; broken sleeper cluster.,5.0,True,MEDIUM,GAQ_MGS,4,0.3038,True
EVT-0000131,EVT-0000131,2025-01-08,AST-000354,S&T,Axle Counter,train detection,LMC,LAKHAMANCHI,WR,Gujarat,SEC-LMC-THAN,3.0,85.9,CRITICAL,72,2,False,38,30,38,8,0,0,0,0,count mismatch,minor visual anomaly; count mismatch.,0.9,True,LOW,LMC_DL,2,0.2074,True
EVT-0000132,EVT-0000132,2025-01-08,AST-000486,Traction,Traction Substation,traction power supply,PWU,PARANUR,SR,Tamil Nadu,SEC-PWU-SKL,6.5,77.0,HIGH,89,2,False,59,30,54,24,0,0,0,0,DGA anomaly,major degradation; DGA anomaly.,4.7,True,HIGH,CGL_PWU,1,0.1308,True
EVT-0000133,EVT-0000133,2025-01-08,AST-001535,S&T,Track Circuit,train detection,DLP,DALPATPUR,NER,Uttar Pradesh,SEC-DLP-KGFR,2.2,84.7,CRITICAL,151,4,True,72,30,29,0,0,0,0,0,false occupancy,clear degradation; false occupancy.,6.5,False,MEDIUM,DLP_KGF,3,0.2616,True
EVT-0000134,EVT-0000134,2025-01-08,AST-001193,Traction,Circuit Breaker/Interrupter,traction protection and isolation,BSN,BANASANDRA,SWR,Karnataka,SEC-BSN-ARGP,5.0,76.9,HIGH,52,2,False,31,30,21,0,0,0,0,0,contact wear,clear degradation; contact wear.,6.6,False,MEDIUM,BSN_ARGP,5,0.3382,True
EVT-0000135,EVT-0000135,2025-01-08,AST-001236,Traction,Traction Substation,traction power supply,SEV,SITHALAVAI,SR,Tamil Nadu,SEC-SEV-MMH,2.9,67.6,HIGH,24,2,False,12,30,86,56,0,0,0,0,cooling system degradation,minor visual anomaly; cooling system degradation.,2.4,True,LOW,SEV_MMH,5,0.3382,True
EVT-0000136,EVT-0000136,2025-01-08,AST-000032,Traction,OHE Contact/Catenary,traction power collection,GNPT,Ganpatpura,WR,Gujarat,SEC-GNPT-KV,11.4,49.9,MEDIUM,3,3,True,1,30,88,58,0,0,0,0,wire strand damage,clear degradation; wire strand damage.,8.1,False,MEDIUM,SYNTHETIC_FALLBACK,3,0.499,False
EVT-0000137,EVT-0000137,2025-01-08,AST-003077,Engineering,Level Crossing Surface,road-rail interface,SNRL,SANSARTALI,ECoR,Orissa,SEC-SNRL-BMCK,10.6,45.0,MEDIUM,12,6,True,1,30,81,51,0,0,0,0,approach settlement,intermittent abnormality; approach settlement.,6.6,True,MEDIUM,SYNTHETIC_FALLBACK,12,0.45,False
EVT-0000138,EVT-0000138,2025-01-08,AST-003339,Engineering,Level Crossing Surface,road-rail interface,OCR,OCHIRA,SR,Kerala,SEC-OCR-KYJ,5.6,68.1,HIGH,119,2,False,57,30,20,0,0,0,0,0,flange-way obstruction,slight deviation observed; flange-way obstruction.,2.7,False,LOW,KPY_OCR,10,0.4526,True
EVT-0000139,EVT-0000139,2025-01-08,AST-001216,Engineering,Sleeper/Fastening Zone,track gauge and stability,ASN,ASANSOL JN,SER,West Bengal,SEC-ASN-BCQ,24.4,76.2,HIGH,186,6,True,91,30,74,44,0,0,0,0,broken sleeper cluster,major degradation; broken sleeper cluster.,1.7,True,HIGH,DGR_ASN,40,0.7009,True
EVT-0000140,EVT-0000140,2025-01-08,AST-002587,Engineering,Rail/Track Section,direct train running safety,JHS,JHANSI JN,NCR,Uttar Pradesh,SEC-JHS-KRQ,20.0,78.6,CRITICAL,155,5,True,85,30,52,22,0,0,0,0,corrugation/wear,significant defect observed; corrugation/wear.,4.6,True,HIGH,ORAI_JHS,25,0.6149,True
EVT-0000141,EVT-0000141,2025-01-08,AST-000736,Engineering,Level Crossing Surface,road-rail interface,SDM,SURAREDDIPALEM,SCR,Andhra Pradesh,SEC-SDM-TNR,4.0,67.7,HIGH,180,2,False,102,30,41,11,0,0,0,0,flange-way obstruction,measurable deterioration; flange-way obstruction.,7.4,False,MEDIUM,SDM_OGL,5,0.3382,True
EVT-0000142,EVT-0000142,2025-01-08,AST-002291,Traction,Section Insulator,electrical sectioning,CCD,CHICHONDA,CR,Madhya Pradesh,SEC-CCD-HTN,7.0,71.4,HIGH,125,2,True,62,30,41,11,0,0,0,0,alignment deviation,repeated functional abnormality; alignment deviation.,4.5,True,HIGH,HTN_CCD,1,0.1308,True
EVT-0000143,EVT-0000143,2025-01-08,AST-000345,S&T,Colour Light Signal,movement authority indication,AMIN,AMIN,NR,Haryana,SEC-AMIN-NLKR,5.1,83.0,CRITICAL,94,2,False,54,30,44,14,0,0,0,0,aspect colour abnormality,minor visual anomaly; aspect colour abnormality.,2.5,True,LOW,KKDE_AMIN,5,0.3382,True
EVT-0000144,EVT-0000144,2025-01-08,AST-002027,S&T,Colour Light Signal,movement authority indication,JAN,JARANGDIH,ECR,Jharkhand,SEC-JAN-BRMO,3.5,66.1,HIGH,12,2,False,6,30,53,23,0,0,0,0,signal dark/intermittent,slight deviation observed; signal dark/intermittent.,4.4,True,LOW,BKRO_JAN,3,0.2616,True
EVT-0000145,EVT-0000145,2025-01-08,AST-002591,S&T,Interlocked Level Crossing,road-rail protection,DKQ,DHANI KASAR,WCR,Rajasthan,SEC-DKQ-ALNI,5.7,81.0,CRITICAL,100,2,False,64,14,15,1,0,0,0,0,warning indication fault,minor visual anomaly; warning indication fault.,2.0,True,LOW,SYNTHETIC_FALLBACK,100,0.81,False
EVT-0000146,EVT-0000146,2025-01-08,AST-001781,S&T,Colour Light Signal,movement authority indication,COM,Chomun Samod,NWR,Rajasthan,SEC-COM-LHW,8.7,65.4,HIGH,18,2,False,10,30,70,40,0,0,0,0,signal dark/intermittent,repeated functional abnormality; signal dark/intermittent.,14.4,True,HIGH,SYNTHETIC_FALLBACK,18,0.654,False
EVT-0000147,EVT-0000147,2025-01-09,AST-003309,Traction,OHE Contact/Catenary,traction power collection,GNGR,GUNGRANA,NR,Punjab,SEC-GNGR-JSL,7.1,46.6,MEDIUM,3,2,True,1,30,30,0,0,0,0,0,hot spot indication,repeated functional abnormality; hot spot indication.,5.6,True,HIGH,SYNTHETIC_FALLBACK,3,0.466,False
EVT-0000148,EVT-0000148,2025-01-09,AST-003314,S&T,Track Circuit,train detection,MYP,MUNDILYAMPAKKAM,SR,Tamil Nadu,SEC-MYP-VVN,6.9,80.5,CRITICAL,67,2,False,40,30,15,0,0,0,0,0,insulation degradation,slight deviation observed; insulation degradation.,2.9,True,LOW,MYP_VVN,2,0.2074,True
EVT-0000149,EVT-0000149,2025-01-09,AST-000961,Traction,Section Insulator,electrical sectioning,KFE,KURIKAD,SR,Kerala,SEC-KFE-MNTT,4.4,68.1,HIGH,82,2,True,32,30,31,1,0,0,0,0,alignment deviation,early wear indication; alignment deviation.,3.2,True,LOW,TRTR_KFE,4,0.3038,True
EVT-0000150,EVT-0000150,2025-01-09,AST-002227,Engineering,Bridge/Culvert,structural route continuity,BTQ,Betnoti,SER,Orissa,SEC-BTQ-KCV,9.6,53.0,MEDIUM,4,2,False,2,90,154,64,0,0,0,0,structural crack indication,severe physical/electrical distress; structural crack indication.,1.7,True,CRITICAL,KCV_BTQ,6,0.3673,True
EVT-0000151,EVT-0000151,2025-01-09,AST-003250,Engineering,Points & Crossing,route setting and derailment prevention,KODN,KODUMUNDA,SR,Kerala,SEC-KODN-PTB,1.8,81.3,CRITICAL,82,2,False,62,14,36,22,0,0,0,0,switch rail gap,repeated functional abnormality; switch rail gap.,6.2,True,HIGH,PTB_KODN,3,0.2616,True
EVT-0000152,EVT-0000152,2025-01-09,AST-000575,Engineering,Sleeper/Fastening Zone,track gauge and stability,FM,KACHEGUDA FALAKNUMA,SCR,Andhra Pradesh,SEC-FM-NSVP,6.7,64.8,HIGH,40,5,True,16,30,44,14,0,0,0,0,broken sleeper cluster,significant defect observed; broken sleeper cluster.,2.8,False,HIGH,UR_FM,2,0.2074,True
EVT-0000153,EVT-0000153,2025-01-09,AST-002049,Engineering,Ballast/Formation Zone,track geometry and drainage,KYNT,KALYANKOT,NWR,Rajasthan,SEC-KYNT-SRPR,6.3,41.8,LOW,4,6,True,1,60,50,0,0,0,0,0,poor drainage,slight deviation observed; poor drainage.,1.5,True,LOW,KYNT_SBNR,4,0.3038,True
EVT-0000154,EVT-0000154,2025-01-09,AST-002310,S&T,Axle Counter,train detection,SNKE,SUNEHTI KHARKHARI,NR,Uttar Pradesh,SEC-SNKE-BAE,3.7,84.2,CRITICAL,103,2,False,58,30,31,1,0,0,0,0,reset recurrence,slight deviation observed; reset recurrence.,0.6,True,LOW,SNKE_CDL,4,0.3038,True
